Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
metallocarboxypeptidase activity (GO:0004181)	1/29	0.3318687085749296	0.5274021638974558	0	0	2.5579220779220777	2.8214285806339916	CPA4
ubiquitin conjugating enzyme binding (GO:0031624)	1/29	0.3318687085749296	0.5274021638974558	0	0	2.5579220779220777	2.8214285806339916	SIAH1
DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	1/29	0.3318687085749296	0.5274021638974558	0	0	2.5579220779220777	2.8214285806339916	POLR2B
pre-mRNA binding (GO:0036002)	1/29	0.3318687085749296	0.5274021638974558	0	0	2.5579220779220777	2.8214285806339916	CELF4
growth factor activity (GO:0008083)	2/87	0.33823728624634875	0.5330590831358176	0	0	1.6864748819235724	1.828151588358349	PSPN;ADA2
protein serine/threonine kinase activity (GO:0004674)	6/344	0.33905458689250983	0.5330590831358176	0	0	1.2745562130177515	1.3785525582267217	MAP4K1;PLK2;CDK12;PAK2;MAP3K7;MAPK12
snoRNA binding (GO:0030515)	1/30	0.34110229397142106	0.5334259278063712	0	0	2.4695924764890282	2.6562266537476993	UTP6
GTPase activity (GO:0003924)	4/216	0.34838926607162235	0.5362571128956278	0	0	1.353496115427303	1.4271734649019479	RRAGC;SAR1B;MMUT;RHOV
Hsp70 protein binding (GO:0030544)	1/31	0.35020872678898146	0.5362571128956278	0	0	2.387151515151515	2.504661292401895	MVD
alpha-tubulin binding (GO:0043014)	1/31	0.35020872678898146	0.5362571128956278	0	0	2.387151515151515	2.504661292401895	INO80
histone acetyltransferase activity (GO:0004402)	1/31	0.35020872678898146	0.5362571128956278	0	0	2.387151515151515	2.504661292401895	EPC1
potassium channel activity (GO:0005267)	2/91	0.3582711968597803	0.541547625700395	0	0	1.6103502009349626	1.6529681934603975	HCN3;KCNT1
heme binding (GO:0020037)	2/91	0.3582711968597803	0.541547625700395	0	0	1.6103502009349626	1.6529681934603975	EIF2AK1;SDHD
amino acid binding (GO:0016597)	1/32	0.35918975174005796	0.541547625700395	0	0	2.3100293255131965	2.365249360890325	AGXT
phosphatidylinositol binding (GO:0035091)	2/92	0.36324617478583837	0.5448692621787575	0	0	1.592376317923763	1.612558902894761	SNX13;SNX5
exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	1/33	0.3680470896701965	0.5492682454976536	0	0	2.237727272727273	2.236707737193054	XRN2
endoribonuclease activity (GO:0004521)	1/34	0.3767824378972983	0.5527163722650158	0	0	2.1698071625344353	2.1179213144341844	ZC3H12A
frizzled binding (GO:0005109)	1/34	0.3767824378972983	0.5527163722650158	0	0	2.1698071625344353	2.1179213144341844	WNT6
carboxylic ester hydrolase activity (GO:0052689)	2/96	0.38299517696766067	0.5527163722650158	0	0	1.5243050163068799	1.4629256473449357	PTRH1;PNPLA5
Hsp90 protein binding (GO:0051879)	1/35	0.3853974704568988	0.5527163722650158	0	0	2.1058823529411765	2.0079168879276508	AHSA1
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	1/35	0.3853974704568988	0.5527163722650158	0	0	2.1058823529411765	2.0079168879276508	SIAH1
catalytic activity, acting on a tRNA (GO:0140101)	1/35	0.3853974704568988	0.5527163722650158	0	0	2.1058823529411765	2.0079168879276508	PTRH1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	1/35	0.3853974704568988	0.5527163722650158	0	0	2.1058823529411765	2.0079168879276508	FER
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/35	0.3853974704568988	0.5527163722650158	0	0	2.1058823529411765	2.0079168879276508	OGT
voltage-gated cation channel activity (GO:0022843)	2/97	0.3878921050702396	0.5535935868478177	0	0	1.508182865923934	1.4282914902418515	HCN3;NCS1
cation channel activity (GO:0005261)	2/98	0.39277192569696706	0.5551680103601362	0	0	1.492396593673966	1.3946836837230445	P2RX1;PKD1
cysteine-type peptidase activity (GO:0008234)	2/98	0.39277192569696706	0.5551680103601362	0	0	1.492396593673966	1.3946836837230445	USP38;CASP2
voltage-gated calcium channel activity (GO:0005245)	1/37	0.40227317107620786	0.563182439506691	0	0	1.9886868686868686	1.8109457745407158	NCS1
protein serine/threonine kinase activator activity (GO:0043539)	1/37	0.40227317107620786	0.563182439506691	0	0	1.9886868686868686	1.8109457745407158	CCNT1
sodium channel activity (GO:0005272)	1/38	0.41053707405916984	0.5635380516186647	0	0	1.9348402948402947	1.722567108206892	HCN3
ATPase regulator activity (GO:0060590)	1/38	0.41053707405916984	0.5635380516186647	0	0	1.9348402948402947	1.722567108206892	AHSA1
carboxypeptidase activity (GO:0004180)	1/38	0.41053707405916984	0.5635380516186647	0	0	1.9348402948402947	1.722567108206892	CPA4
pentosyltransferase activity (GO:0016763)	1/38	0.41053707405916984	0.5635380516186647	0	0	1.9348402948402947	1.722567108206892	ART5
phosphatidylinositol phosphate binding (GO:1901981)	2/102	0.41211116019732286	0.5635380516186647	0	0	1.4324087591240875	1.269776162214417	SNX13;OGT
phosphatidylinositol-3-phosphate binding (GO:0032266)	1/39	0.41868713201475866	0.5676792889143091	0	0	1.8838277511961723	1.640119478629611	SNX13
metal ion binding (GO:0046872)	8/517	0.42169966198633574	0.5676792889143091	0	0	1.1268803331085242	0.9730182557882274	RRAGC;NCS1;PRF1;PGP;LTBP4;CDH15;NOL3;MAPK12
cysteine-type endopeptidase activity (GO:0004197)	2/105	0.4264149377488413	0.5676792889143091	0	0	1.3904755155552406	1.185161202612629	USP38;CASP2
sulfotransferase activity (GO:0008146)	1/40	0.42672490765327314	0.5676792889143091	0	0	1.8354312354312354	1.5630820889238524	TPST1
cysteine-type endopeptidase inhibitor activity (GO:0004869)	1/40	0.42672490765327314	0.5676792889143091	0	0	1.8354312354312354	1.5630820889238524	NOL3
proton transmembrane transporter activity (GO:0015078)	1/40	0.42672490765327314	0.5676792889143091	0	0	1.8354312354312354	1.5630820889238524	ATP6V1B1
thiol-dependent deubiquitinase (GO:0004843)	2/106	0.43114261154501576	0.5709726477217777	0	0	1.3770353733857383	1.1585223856609594	USP38;ZC3H12A
carboxylic acid binding (GO:0031406)	1/41	0.4346519423974694	0.5730388836989059	0	0	1.7894545454545454	1.4909908860373493	UBR2
endopeptidase activity (GO:0004175)	5/315	0.4396038604622647	0.5769800668567224	0	0	1.1554576836090942	0.9496490339011421	PSMB5;USP38;PSMB2;F10;CASP2
signal sequence binding (GO:0005048)	1/42	0.4424697563772573	0.5781604816662829	0	0	1.745720620842572	1.4234312033524321	NUP153
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	1/44	0.45778369973546607	0.591949240720626	0	0	1.6643551797040168	1.3004580296374064	CCNT1
kinase activity (GO:0016301)	2/112	0.4590626764772202	0.591949240720626	0	0	1.3015262110152621	1.0133273465035706	SPHK2;DGKQ
deubiquitinase activity (GO:0101005)	2/112	0.4590626764772202	0.591949240720626	0	0	1.3015262110152621	1.0133273465035706	USP38;ZC3H12A
omega peptidase activity (GO:0008242)	2/113	0.46363890849965306	0.5952394720475895	0	0	1.2897349904649176	0.9913538255905742	USP38;ZC3H12A
phosphatase binding (GO:0019902)	2/114	0.4681923861778921	0.5984720066795665	0	0	1.2781543274244005	0.9699606254315458	VCP;CEP192
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	4/256	0.4719442941960105	0.6006563744312862	0	0	1.1363211951447245	0.8532571324169473	ZNF219;ZNF217;CTCF;ZNF750
GTP binding (GO:0005525)	3/189	0.4853969244058685	0.608963927918364	0	0	1.1543187994800899	0.8343281480313505	RRAGC;ADSS2;RHOV
protease binding (GO:0002020)	2/118	0.48617401960532086	0.608963927918364	0	0	1.2338283413038007	0.8898230009048047	VCP;NOL3
ribosome binding (GO:0043022)	1/48	0.4871655560123716	0.608963927918364	0	0	1.5223984526112186	1.094834769871367	ZC3H12A
3'-5' exonuclease activity (GO:0008408)	1/48	0.4871655560123716	0.608963927918364	0	0	1.5223984526112186	1.094834769871367	XRN2
ubiquitin protein ligase activity (GO:0061630)	4/263	0.4928057900234416	0.608963927918364	0	0	1.1052123552123552	0.7820926010109888	SIAH1;RC3H1;UBR2;RNF111
lipase activity (GO:0016298)	1/49	0.4942596811118589	0.608963927918364	0	0	1.4906060606060607	1.0504214895807324	PNPLA5
tRNA binding (GO:0000049)	1/49	0.4942596811118589	0.608963927918364	0	0	1.4906060606060607	1.0504214895807324	SARS1
zinc ion binding (GO:0008270)	5/336	0.49546629534815984	0.608963927918364	0	0	1.0809801451488834	0.7591247377063506	SIAH1;RC3H1;ADA2;CTCF;ZNF146
ubiquitin protein ligase binding (GO:0031625)	4/265	0.49870401259956476	0.608963927918364	0	0	1.0966306062654947	0.7629725418888561	VCP;TNFRSF14;NAE1;NKD2
methyltransferase activity (GO:0008168)	1/50	0.50125602230015	0.608963927918364	0	0	1.4601113172541744	1.0084087773272883	METTL3
calcium-dependent phospholipid binding (GO:0005544)	1/50	0.50125602230015	0.608963927918364	0	0	1.4601113172541744	1.0084087773272883	CPNE8
endonuclease activity (GO:0004519)	1/51	0.5081559225671334	0.6122862345685951	0	0	1.4308363636363637	0.9686289209000377	ZC3H12A
polyubiquitin modification-dependent protein binding (GO:0031593)	1/51	0.5081559225671334	0.6122862345685951	0	0	1.4308363636363637	0.9686289209000377	VCP
ubiquitin-like protein ligase activity (GO:0061659)	4/270	0.5133193243056019	0.6159831891667222	0	0	1.0757408226448475	0.7173654730355522	SIAH1;RC3H1;UBR2;RNF111
nuclear receptor coactivator activity (GO:0030374)	1/53	0.5216716809708757	0.6209371425321354	0	0	1.3756643356643357	0.8951679667890758	ENY2
phosphoric ester hydrolase activity (GO:0042578)	1/53	0.5216716809708757	0.6209371425321354	0	0	1.3756643356643357	0.8951679667890758	PGP
calcium ion binding (GO:0005509)	5/348	0.5264605836150017	0.623764254726143	0	0	1.0425161102922982	0.6688562508050658	NCS1;PRF1;LTBP4;CDH15;NOL3
pyrophosphatase activity (GO:0016462)	1/54	0.5282901341047946	0.623764254726143	0	0	1.349639794168096	0.861218176390005	NUDT14
hydro-lyase activity (GO:0016836)	1/55	0.5348173370991993	0.6239535599490659	0	0	1.3245791245791245	0.8289613752161397	ENO2
metalloexopeptidase activity (GO:0008235)	1/55	0.5348173370991993	0.6239535599490659	0	0	1.3245791245791245	0.8289613752161397	CPA4
calcium ion transmembrane transporter activity (GO:0015085)	1/55	0.5348173370991993	0.6239535599490659	0	0	1.3245791245791245	0.8289613752161397	PKD1
myosin binding (GO:0017022)	1/56	0.5412545434852145	0.6289677303741228	0	0	1.3004297520661157	0.7982890968641093	NKD2
ubiquitin-like protein ligase binding (GO:0044389)	4/282	0.5475712687317033	0.6313540351076893	0	0	1.0286711807024969	0.6195302359629158	VCP;TNFRSF14;NAE1;NKD2
protein phosphatase regulator activity (GO:0019888)	1/57	0.5476029896342204	0.6313540351076893	0	0	1.2771428571428571	0.7691014644262157	IGBP1
DNA binding (GO:0003677)	11/811	0.5666533261018843	0.6507659291951328	0	0	0.9819056603773585	0.5577298579944342	ILF3;MYRF;CCNT1;ZMYM4;FUBP1;ZC3H12A;ZNF219;CDC5L;INO80;CTCF;ZNF146
guanyl ribonucleotide binding (GO:0032561)	3/214	0.5689075906211273	0.6508125744848693	0	0	1.016249153689912	0.573202392887173	RRAGC;RHOV;ADSS2
transition metal ion binding (GO:0046914)	6/445	0.579938991608762	0.660252578426513	0	0	0.9762085547962541	0.5318700184305802	ALOX5;SIAH1;RC3H1;ADA2;CTCF;ZNF146
PDZ domain binding (GO:0030165)	1/63	0.5838968380642632	0.660252578426513	0	0	1.1531964809384163	0.6204554084487307	ARHGEF16
protein kinase activator activity (GO:0030295)	1/63	0.5838968380642632	0.660252578426513	0	0	1.1531964809384163	0.6204554084487307	PAK2
organic anion transmembrane transporter activity (GO:0008514)	2/144	0.5933506115487555	0.6683719532388279	0	0	1.006579623727768	0.5254041691092167	SLC4A3;SLC25A25
ribonuclease activity (GO:0004540)	1/66	0.6009406068533152	0.674337932881201	0	0	1.0998041958041957	0.5600853754389896	ZC3H12A
GDP binding (GO:0019003)	1/67	0.6064658421682352	0.6779504091158218	0	0	1.0830853994490357	0.5416584509833613	RRAGC
methylated histone binding (GO:0035064)	1/68	0.6119148500477494	0.6814506284622662	0	0	1.066865671641791	0.5240040264387843	TTLL12
GTPase regulator activity (GO:0030695)	3/233	0.626522863686532	0.6950857431088316	0	0	0.9313903487816532	0.4354901956249574	TBCK;TBC1D10C;RAB3GAP1
ATPase binding (GO:0051117)	1/73	0.6380526553882908	0.7052160927975847	0	0	0.9925252525252525	0.4459758054131823	NKD2
sequence-specific double-stranded DNA binding (GO:1990837)	9/712	0.6525387160510833	0.7185257772247884	0	0	0.9120303035146323	0.3893318797304124	ELF1;GABPB2;MTERF3;NONO;ZNF217;CTCF;RUNX3;MNX1;TAF2
ligand-gated cation channel activity (GO:0099094)	1/80	0.6717246493885429	0.7341525907815302	0	0	0.9042577675489067	0.35981028786043273	P2RX1
amyloid-beta binding (GO:0001540)	1/80	0.6717246493885429	0.7341525907815302	0	0	0.9042577675489067	0.35981028786043273	MARCO
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	4/333	0.6775333817086708	0.737758571193886	0	0	0.8669318791346325	0.33749350774814546	NPAS4;ELF1;CDC5L;ZNF750
ion channel activity (GO:0005216)	1/84	0.6895448236307636	0.7480670780348505	0	0	0.8605038335158817	0.3198695612700501	P2RX1
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	1/87	0.7022744083141939	0.7590760148690183	0	0	0.8303594080338267	0.29347480269121895	DHRS11
single-stranded DNA binding (GO:0003697)	1/97	0.7410671529729546	0.7980723185862587	0	0	0.7434848484848485	0.2227956681694442	FUBP1
protein kinase regulator activity (GO:0019887)	1/98	0.7446578206510679	0.7990124061000509	0	0	0.7357825679475164	0.21693111830469688	CCNT1
serine-type endopeptidase activity (GO:0004252)	1/105	0.7684408828301573	0.8185565925799503	0	0	0.686013986013986	0.18069035183177487	F10
growth factor receptor binding (GO:0070851)	1/105	0.7684408828301573	0.8185565925799503	0	0	0.686013986013986	0.18069035183177487	FER
protein tyrosine kinase activity (GO:0004713)	1/108	0.7779453573354517	0.8256892962332952	0	0	0.666677994902294	0.16740217254698833	FER
DNA-binding transcription factor binding (GO:0140297)	2/208	0.7843300482812553	0.8294713460240615	0	0	0.6915881227411239	0.16800429871531378	DGKQ;ZNF503
ubiquitin-protein transferase activity (GO:0004842)	4/392	0.7926165853399512	0.8352303802507012	0	0	0.7328684050939963	0.1703301037452749	SIAH1;RC3H1;UBR2;RNF111
tubulin binding (GO:0015631)	3/307	0.7987989795494522	0.835754092482345	0	0	0.7019953730480046	0.1577004209282797	TTLL12;INO80;GAS8
receptor ligand activity (GO:0048018)	3/307	0.7987989795494522	0.835754092482345	0	0	0.7019953730480046	0.1577004209282797	WNT6;PSPN;ADA2
serine-type peptidase activity (GO:0008236)	1/125	0.8249093584579279	0.8600118843497546	0	0	0.5747800586510264	0.11063468145155715	F10
kinase binding (GO:0019900)	4/461	0.8828705550776246	0.9171870784198645	0	0	0.6199961384991634	0.07723706418370248	DGKQ;CEP192;PAK2;PKD1
cytokine activity (GO:0005125)	1/173	0.9105861470453648	0.9426490395469621	0	0	0.4133615221987315	0.03871823829334453	WNT6
actin binding (GO:0003779)	1/177	0.9154621153127205	0.9443714452699644	0	0	0.4038842975206612	0.035673604473322726	MYOZ3
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	1/190	0.9295519777967801	0.9555534317211655	0	0	0.37585377585377583	0.027457077961782483	DLL1
microtubule binding (GO:0008017)	1/232	0.9609434312612111	0.9842976680539006	0	0	0.30685556867375047	0.012225044906499151	GAS8
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	12/1359	0.966724335472356	0.9842976680539006	0	0	0.6201322804886279	0.020986452185896443	NPAS4;SARS1;ELF1;ZNF517;ZNF219;ZBTB10;ZNF217;CDC5L;CTCF;RUNX3;ZNF146;ZNF750
sequence-specific DNA binding (GO:0043565)	5/707	0.9688333203916591	0.9842976680539006	0	0	0.4999421789089686	0.01582951616191565	ELF1;MYRF;CTCF;RUNX3;MNX1
protein kinase binding (GO:0019901)	3/506	0.9721455518015361	0.9842976680539006	0	0	0.4199200401983702	0.011862632410126828	CEP192;PAK2;PKD1
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	9/1149	0.979720738826854	0.9842976680539006	0	0	0.5494973388527499	0.011257941194000429	NPAS4;SARS1;ELF1;ZNF219;ZNF217;CTCF;RUNX3;ZNF146;ZNF750
cis-regulatory region sequence-specific DNA binding (GO:0000987)	9/1149	0.979720738826854	0.9842976680539006	0	0	0.5494973388527499	0.011257941194000429	NPAS4;SARS1;ELF1;ZNF219;ZNF217;CTCF;RUNX3;ZNF146;ZNF750
G protein-coupled receptor activity (GO:0004930)	1/283	0.9809497168020166	0.9842976680539006	0	0	0.2507027724049001	0.004822036632374441	CCR7
double-stranded DNA binding (GO:0003690)	3/651	0.99447189196637	0.99447189196637	0	0	0.32349749016415685	0.0017932904053611085	ELF1;RUNX3;MNX1
